TransactionID,Date,CustomerID,CustomerName,AgeGroup,Gender,Region,Country,City,ProductID,ProductName,Category,Quantity,SalesAmount,CostPrice,Profit,DiscountPercent,PaymentMode,SalesChannel
T10167,2024-01-25,C266,Sarah Miller,18-25,Male,Europe,UK,Manchester,P205,Headphones,Accessories,3,5811,4312.86,1498.14,0.17,Credit Card,In-Store
T10168,2024-02-19,C267,Emily Clark,50+,Other,North America,USA,Chicago,P101,Laptop,Electronics,1,683,455.67,227.33,0.21,UPI,In-Store
T10169,2024-03-22,C268,Maria Gomez,50+,Other,South America,Chile,Santiago,P520,Microwave Oven,Appliances,4,2924,1909.67,1014.33,0.02,UPI,Online
T10170,2024-01-01,C269,Emily Clark,26-35,Male,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,1,282,199.32,82.68,0.22,Net Banking,Online
T10171,2024-02-18,C270,Sarah Miller,36-50,Other,Asia,UAE,Dubai,P402,Monitor,Electronics,2,3606,2910.47,695.53,0.01,Debit Card,In-Store
T10172,2024-02-16,C271,John Carter,50+,Male,North America,Canada,Toronto,P101,Laptop,Electronics,1,263,164.25,98.75,0.22,Debit Card,In-Store
T10173,2024-03-03,C272,Daniel Wong,50+,Other,Europe,Italy,Rome,P520,Microwave Oven,Appliances,4,6584,3955.53,2628.47,0.22,Credit Card,In-Store
T10174,2024-01-08,C273,Sarah Miller,26-35,Other,Europe,UK,London,P402,Monitor,Electronics,1,1940,1271.39,668.61,0.05,Debit Card,In-Store
T10175,2024-02-25,C274,Meera Iyer,18-25,Female,Europe,Germany,Munich,P520,Microwave Oven,Appliances,2,1150,903.3,246.7,0.09,Debit Card,Online
T10176,2024-03-28,C275,Ethan Wilson,50+,Other,South America,Brazil,São Paulo,P402,Monitor,Electronics,2,828,512.29,315.71,0.04,Cash,Online
T10177,2024-04-24,C276,Meera Iyer,50+,Female,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,3,3228,2803.72,424.28,0.13,Cash,Online
T10178,2024-04-20,C277,Priya Nair,26-35,Female,Africa,Egypt,Cairo,P402,Monitor,Electronics,4,5388,3956.0,1432.0,0.13,Credit Card,Online
T10179,2024-01-15,C278,John Carter,50+,Female,North America,Mexico,Monterrey,P205,Headphones,Accessories,4,6816,4861.07,1954.93,0.01,Cash,Online
T10180,2024-02-26,C279,Daniel Wong,18-25,Male,Asia,Japan,Osaka,P101,Laptop,Electronics,1,1304,817.3,486.7,0.13,Credit Card,Online
T10181,2024-01-25,C280,Emily Clark,26-35,Female,Europe,UK,London,P303,Washing Machine,Appliances,1,1598,1243.37,354.63,0.17,Cash,In-Store
T10182,2024-03-07,C281,Meera Iyer,36-50,Male,Europe,Italy,Rome,P101,Laptop,Electronics,1,158,117.53,40.47,0.15,Cash,Online
T10183,2024-03-26,C282,Lucas Brown,50+,Male,Africa,South Africa,Cape Town,P402,Monitor,Electronics,2,1344,1106.96,237.04,0.11,Net Banking,In-Store
T10184,2024-03-23,C283,Natalie Reed,26-35,Female,Europe,France,Lyon,P112,Mobile Phone,Electronics,2,948,664.77,283.23,0.22,UPI,Online
T10185,2024-03-04,C284,Sarah Miller,18-25,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,2,3032,2143.11,888.89,0.25,Cash,In-Store
T10186,2024-04-10,C285,Ethan Wilson,36-50,Male,Asia,India,Delhi,P402,Monitor,Electronics,1,1362,820.28,541.72,0.06,Cash,Online
T10187,2024-03-10,C286,Maria Gomez,18-25,Male,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,3,2019,1308.72,710.28,0.05,Debit Card,In-Store
T10188,2024-03-02,C287,Sarah Miller,26-35,Female,Europe,France,Paris,P520,Microwave Oven,Appliances,2,3360,2072.1,1287.9,0.21,Net Banking,In-Store
T10189,2024-01-03,C288,Jake Turner,50+,Male,Asia,India,Mumbai,P205,Headphones,Accessories,3,1776,1284.26,491.74,0.25,Cash,In-Store
T10190,2024-04-04,C289,Jake Turner,50+,Other,Asia,Singapore,Singapore,P205,Headphones,Accessories,2,2790,2156.11,633.89,0.23,Net Banking,Online
T10191,2024-03-19,C290,Priya Nair,26-35,Male,Europe,France,Lyon,P205,Headphones,Accessories,2,334,226.24,107.76,0.04,Credit Card,In-Store
T10192,2024-02-20,C291,Jake Turner,26-35,Male,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,2,3028,2469.45,558.55,0.13,Credit Card,In-Store
T10193,2024-01-26,C292,Jake Turner,50+,Male,Africa,South Africa,Cape Town,P112,Mobile Phone,Electronics,3,666,553.34,112.66,0.05,Net Banking,Online
T10194,2024-04-27,C293,Priya Nair,26-35,Other,North America,USA,Seattle,P205,Headphones,Accessories,4,7440,4909.3,2530.7,0.18,Credit Card,In-Store
T10195,2024-01-12,C294,John Carter,18-25,Female,Europe,Germany,Munich,P112,Mobile Phone,Electronics,3,150,117.48,32.52,0.07,UPI,In-Store
T10196,2024-02-06,C295,Maria Gomez,18-25,Other,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,376,330.73,45.27,0.08,Net Banking,In-Store
T10197,2024-01-03,C296,Maria Gomez,36-50,Female,South America,Chile,Santiago,P101,Laptop,Electronics,1,951,666.63,284.37,0.03,Debit Card,In-Store
T10198,2024-01-23,C297,Sarah Miller,18-25,Other,Europe,Germany,Munich,P402,Monitor,Electronics,2,442,291.95,150.05,0.17,Cash,Online
T10199,2024-03-24,C298,Michael Ross,50+,Other,Europe,UK,Manchester,P303,Washing Machine,Appliances,1,1392,1119.8,272.2,0.19,Cash,In-Store
T10200,2024-03-15,C299,Meera Iyer,18-25,Other,Asia,UAE,Dubai,P520,Microwave Oven,Appliances,3,5979,4674.56,1304.44,0.2,UPI,In-Store
T10201,2024-04-04,C300,John Carter,18-25,Female,Asia,UAE,Dubai,P303,Washing Machine,Appliances,1,1654,1404.55,249.45,0.24,Cash,In-Store
T10202,2024-03-18,C301,Meera Iyer,18-25,Male,South America,Brazil,Rio,P303,Washing Machine,Appliances,1,425,381.34,43.66,0.05,Debit Card,In-Store
T10203,2024-04-08,C302,Sonia Patel,18-25,Other,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,3,1686,1386.46,299.54,0.14,Debit Card,In-Store
T10204,2024-03-04,C303,Natalie Reed,26-35,Female,North America,Mexico,Mexico City,P101,Laptop,Electronics,1,1913,1622.96,290.04,0.19,Debit Card,In-Store
T10205,2024-02-29,C304,Aditi Sharma,50+,Other,Africa,South Africa,Cape Town,P520,Microwave Oven,Appliances,2,2728,1771.24,956.76,0.2,Credit Card,In-Store
T10206,2024-03-18,C305,Lucas Brown,36-50,Male,South America,Chile,Santiago,P101,Laptop,Electronics,2,1246,881.73,364.27,0.22,Net Banking,In-Store
T10207,2024-03-29,C306,John Carter,50+,Female,Europe,Germany,Berlin,P402,Monitor,Electronics,2,690,507.55,182.45,0.18,Debit Card,Online
T10208,2024-02-01,C307,Daniel Wong,18-25,Other,Africa,South Africa,Johannesburg,P303,Washing Machine,Appliances,3,5130,3541.82,1588.18,0.19,Cash,Online
T10209,2024-01-15,C308,Michael Ross,50+,Other,Europe,Italy,Milan,P112,Mobile Phone,Electronics,1,714,504.52,209.48,0.1,Debit Card,In-Store
T10210,2024-03-06,C309,Meera Iyer,36-50,Other,Africa,Egypt,Cairo,P101,Laptop,Electronics,2,1740,1517.18,222.82,0.16,Debit Card,In-Store
T10211,2024-02-20,C310,Michael Ross,18-25,Male,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,2,3438,2406.07,1031.93,0.18,Cash,In-Store
T10212,2024-02-11,C311,Meera Iyer,50+,Other,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,6292,5274.0,1018.0,0.16,Net Banking,In-Store
T10213,2024-04-25,C312,Emily Clark,26-35,Female,Africa,South Africa,Johannesburg,P112,Mobile Phone,Electronics,2,2608,2013.23,594.77,0.25,Debit Card,In-Store
T10214,2024-02-26,C313,Lucas Brown,26-35,Male,North America,Mexico,Mexico City,P402,Monitor,Electronics,1,1070,721.77,348.23,0.19,Net Banking,Online
T10215,2024-03-08,C314,John Carter,50+,Male,Asia,India,Mumbai,P101,Laptop,Electronics,2,3814,3160.81,653.19,0.22,UPI,Online
T10216,2024-04-06,C315,Michael Ross,18-25,Other,Europe,UK,Manchester,P205,Headphones,Accessories,2,1710,1301.21,408.79,0.09,Debit Card,Online
T10217,2024-04-18,C316,Ethan Wilson,26-35,Male,Europe,Germany,Berlin,P520,Microwave Oven,Appliances,4,3988,2868.11,1119.89,0.2,Credit Card,Online
T10218,2024-01-05,C317,Jake Turner,36-50,Other,Asia,Singapore,Singapore,P303,Washing Machine,Appliances,1,96,69.38,26.62,0.19,Credit Card,In-Store
T10219,2024-01-27,C318,Maria Gomez,26-35,Female,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,3,2028,1639.0,389.0,0.14,Cash,In-Store
T10220,2024-02-12,C319,Sarah Miller,50+,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,3,354,300.21,53.79,0.24,Debit Card,Online
T10221,2024-04-13,C320,Natalie Reed,18-25,Female,Africa,South Africa,Johannesburg,P112,Mobile Phone,Electronics,2,2414,1738.7,675.3,0.12,Debit Card,In-Store
T10222,2024-02-15,C321,Michael Ross,18-25,Male,Asia,UAE,Dubai,P112,Mobile Phone,Electronics,3,1335,1166.2,168.8,0.03,Credit Card,Online
T10223,2024-03-22,C322,Sonia Patel,26-35,Male,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,1,1042,630.86,411.14,0.22,Debit Card,In-Store
T10224,2024-03-16,C323,Michael Ross,50+,Male,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,4,1620,1418.51,201.49,0.2,Net Banking,Online
T10225,2024-02-06,C324,Emily Clark,26-35,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,704,454.62,249.38,0.14,Debit Card,In-Store
T10226,2024-01-09,C325,Michael Ross,26-35,Other,Europe,France,Paris,P402,Monitor,Electronics,2,200,164.19,35.81,0.23,Debit Card,In-Store
T10227,2024-03-26,C326,Rohan Gupta,36-50,Other,Europe,Germany,Berlin,P101,Laptop,Electronics,3,4440,2827.58,1612.42,0.06,Net Banking,In-Store
T10228,2024-03-30,C327,Ethan Wilson,36-50,Other,Africa,South Africa,Johannesburg,P112,Mobile Phone,Electronics,2,938,597.88,340.12,0.23,Net Banking,In-Store
T10229,2024-03-03,C328,Emily Clark,50+,Female,Asia,UAE,Abu Dhabi,P303,Washing Machine,Appliances,2,1232,823.25,408.75,0.15,Credit Card,Online
T10230,2024-02-16,C329,Aditi Sharma,26-35,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,1,1382,968.17,413.83,0.2,Credit Card,In-Store
T10231,2024-04-26,C330,Sonia Patel,36-50,Other,Asia,India,Delhi,P101,Laptop,Electronics,2,1972,1250.8,721.2,0.1,Net Banking,In-Store
T10232,2024-03-30,C331,Ethan Wilson,36-50,Other,Asia,Japan,Osaka,P101,Laptop,Electronics,3,5637,3967.91,1669.09,0.09,UPI,Online
T10233,2024-02-03,C332,Priya Nair,36-50,Other,Africa,South Africa,Johannesburg,P112,Mobile Phone,Electronics,3,4806,3730.03,1075.97,0.01,Cash,Online
T10234,2024-02-20,C333,Jake Turner,50+,Male,Africa,Egypt,Cairo,P101,Laptop,Electronics,2,1426,1102.71,323.29,0.04,Credit Card,Online
T10235,2024-04-26,C334,Lucas Brown,36-50,Other,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,4,4936,3498.23,1437.77,0.15,Debit Card,Online
T10236,2024-01-22,C335,Sonia Patel,36-50,Female,Asia,Japan,Tokyo,P303,Washing Machine,Appliances,2,410,272.16,137.84,0.13,Debit Card,In-Store
T10237,2024-03-21,C336,Meera Iyer,26-35,Male,Asia,India,Bengaluru,P520,Microwave Oven,Appliances,4,5736,3697.42,2038.58,0.1,UPI,In-Store
T10238,2024-04-01,C337,Ethan Wilson,26-35,Male,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,3,5322,3487.71,1834.29,0.07,Cash,Online
T10239,2024-04-05,C338,Meera Iyer,18-25,Other,Africa,Kenya,Nairobi,P101,Laptop,Electronics,1,1039,857.16,181.84,0.05,Cash,In-Store
T10240,2024-03-23,C339,Michael Ross,18-25,Female,Asia,Japan,Osaka,P205,Headphones,Accessories,2,162,119.96,42.04,0.16,UPI,In-Store
T10241,2024-04-02,C340,Daniel Wong,26-35,Other,North America,Canada,Vancouver,P205,Headphones,Accessories,2,2434,1872.85,561.15,0.02,UPI,In-Store
T10242,2024-03-18,C341,Lucas Brown,50+,Male,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,3,3744,2839.05,904.95,0.13,Cash,Online
T10243,2024-04-22,C342,Priya Nair,50+,Female,North America,USA,New York,P101,Laptop,Electronics,2,2590,1988.84,601.16,0.04,Debit Card,Online
T10244,2024-01-01,C343,Ethan Wilson,36-50,Other,Asia,Japan,Tokyo,P303,Washing Machine,Appliances,4,3896,2425.85,1470.15,0.19,Cash,Online
T10245,2024-01-10,C344,Meera Iyer,18-25,Other,North America,Mexico,Monterrey,P101,Laptop,Electronics,2,3902,2957.61,944.39,0.2,Credit Card,Online
T10246,2024-02-24,C345,Meera Iyer,50+,Other,North America,Mexico,Monterrey,P205,Headphones,Accessories,4,7492,6104.42,1387.58,0.16,Cash,In-Store
T10247,2024-03-05,C346,Rohan Gupta,18-25,Other,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,1,808,546.34,261.66,0.05,UPI,In-Store
T10248,2024-03-12,C347,Sonia Patel,50+,Male,Europe,UK,London,P205,Headphones,Accessories,2,1620,1360.76,259.24,0.04,Debit Card,In-Store
T10249,2024-04-06,C348,Lucas Brown,18-25,Other,Asia,UAE,Dubai,P402,Monitor,Electronics,4,4224,3447.81,776.19,0.2,Debit Card,Online
T10250,2024-03-28,C349,Emily Clark,36-50,Female,Asia,Japan,Osaka,P205,Headphones,Accessories,2,2722,2331.96,390.04,0.21,UPI,Online
T10251,2024-03-08,C350,Daniel Wong,50+,Male,Africa,South Africa,Cape Town,P101,Laptop,Electronics,4,856,549.83,306.17,0.1,Net Banking,Online
T10252,2024-02-24,C351,Rohan Gupta,26-35,Female,South America,Brazil,Rio,P101,Laptop,Electronics,4,224,176.95,47.05,0.18,UPI,Online
T10253,2024-03-25,C352,Meera Iyer,36-50,Male,Europe,Italy,Rome,P112,Mobile Phone,Electronics,3,5091,3331.71,1759.29,0.15,Cash,Online
T10254,2024-02-29,C353,Sarah Miller,36-50,Female,Asia,UAE,Dubai,P101,Laptop,Electronics,2,1126,983.21,142.79,0.16,Cash,Online
T10255,2024-01-11,C354,Emily Clark,36-50,Female,Asia,Japan,Osaka,P205,Headphones,Accessories,2,2144,1530.62,613.38,0.15,Credit Card,Online
T10256,2024-01-12,C355,Ethan Wilson,26-35,Other,Europe,France,Paris,P101,Laptop,Electronics,4,1240,872.41,367.59,0.19,Credit Card,Online
T10257,2024-01-09,C356,Emily Clark,36-50,Other,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,2252,1550.14,701.86,0.24,Credit Card,In-Store
T10258,2024-03-26,C357,Maria Gomez,36-50,Female,Europe,Germany,Berlin,P205,Headphones,Accessories,4,5412,3432.68,1979.32,0.14,Credit Card,Online
T10259,2024-02-28,C358,Daniel Wong,50+,Female,South America,Brazil,Rio,P520,Microwave Oven,Appliances,2,3600,3023.84,576.16,0.11,Debit Card,In-Store
T10260,2024-04-24,C359,Michael Ross,26-35,Female,Africa,Kenya,Nairobi,P101,Laptop,Electronics,1,575,472.94,102.06,0.17,Cash,Online
T10261,2024-01-25,C360,Maria Gomez,18-25,Other,South America,Brazil,Rio,P112,Mobile Phone,Electronics,3,3822,2452.99,1369.01,0.21,UPI,Online
T10262,2024-01-04,C361,Emily Clark,50+,Male,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,2,982,854.51,127.49,0.17,Debit Card,In-Store
T10263,2024-02-06,C362,Emily Clark,26-35,Female,South America,Chile,Santiago,P520,Microwave Oven,Appliances,3,2661,2326.48,334.52,0.03,Debit Card,In-Store
T10264,2024-04-09,C363,Michael Ross,18-25,Female,Asia,Singapore,Singapore,P402,Monitor,Electronics,1,983,609.61,373.39,0.1,Cash,In-Store
T10265,2024-04-11,C364,Sonia Patel,18-25,Male,Asia,UAE,Abu Dhabi,P520,Microwave Oven,Appliances,2,1274,843.29,430.71,0.0,UPI,Online
T10266,2024-03-25,C365,John Carter,36-50,Female,North America,USA,Chicago,P112,Mobile Phone,Electronics,3,5694,3871.63,1822.37,0.18,Credit Card,In-Store
T10267,2024-04-07,C366,Daniel Wong,26-35,Female,North America,USA,Chicago,P402,Monitor,Electronics,4,7288,5826.84,1461.16,0.04,Credit Card,In-Store
T10268,2024-02-14,C367,Aditi Sharma,18-25,Male,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,1,971,700.4,270.6,0.19,Credit Card,Online
T10269,2024-02-15,C368,Meera Iyer,36-50,Male,Africa,Egypt,Cairo,P402,Monitor,Electronics,4,716,465.32,250.68,0.18,Cash,Online
T10270,2024-02-20,C369,Emily Clark,50+,Male,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,1,1365,1134.72,230.28,0.02,Cash,In-Store
T10271,2024-01-11,C370,Meera Iyer,18-25,Other,Africa,Kenya,Nairobi,P205,Headphones,Accessories,4,240,169.61,70.39,0.18,Net Banking,In-Store
T10272,2024-02-08,C371,Michael Ross,18-25,Male,South America,Chile,Santiago,P205,Headphones,Accessories,4,5200,4600.92,599.08,0.1,Net Banking,In-Store
T10273,2024-01-24,C372,Sarah Miller,18-25,Male,South America,Brazil,São Paulo,P303,Washing Machine,Appliances,2,910,745.99,164.01,0.05,Debit Card,Online
T10274,2024-02-05,C373,Maria Gomez,18-25,Female,North America,Mexico,Mexico City,P112,Mobile Phone,Electronics,3,3663,2375.84,1287.16,0.21,Debit Card,In-Store
T10275,2024-03-21,C374,Jake Turner,36-50,Male,North America,USA,Seattle,P101,Laptop,Electronics,2,3160,2461.81,698.19,0.08,UPI,In-Store
T10276,2024-01-26,C375,Emily Clark,18-25,Male,South America,Chile,Santiago,P303,Washing Machine,Appliances,2,3148,2214.04,933.96,0.09,Net Banking,Online
T10277,2024-01-01,C376,Priya Nair,26-35,Female,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,1,110,88.72,21.28,0.11,UPI,Online
T10278,2024-02-08,C377,Ethan Wilson,26-35,Female,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,3,540,336.6,203.4,0.0,UPI,In-Store
T10279,2024-02-20,C378,Natalie Reed,18-25,Other,South America,Brazil,São Paulo,P205,Headphones,Accessories,2,302,234.67,67.33,0.09,Cash,Online
T10280,2024-02-13,C379,Meera Iyer,18-25,Male,South America,Chile,Santiago,P101,Laptop,Electronics,3,2598,1665.44,932.56,0.24,Credit Card,In-Store
T10281,2024-02-24,C380,Maria Gomez,50+,Male,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,1,1888,1181.91,706.09,0.24,Cash,Online
T10282,2024-03-23,C381,Emily Clark,26-35,Female,North America,Canada,Toronto,P303,Washing Machine,Appliances,4,2840,2350.7,489.3,0.18,Debit Card,Online
T10283,2024-03-20,C382,Jake Turner,26-35,Male,Asia,India,Mumbai,P112,Mobile Phone,Electronics,2,2546,1718.3,827.7,0.12,Cash,Online
T10284,2024-01-15,C383,Meera Iyer,26-35,Male,North America,Mexico,Monterrey,P303,Washing Machine,Appliances,3,5985,3683.64,2301.36,0.17,Credit Card,In-Store
T10285,2024-02-01,C384,Emily Clark,50+,Male,North America,Canada,Vancouver,P402,Monitor,Electronics,2,2178,1911.36,266.64,0.05,UPI,Online
T10286,2024-03-25,C385,Daniel Wong,50+,Female,Europe,UK,Manchester,P112,Mobile Phone,Electronics,2,598,414.93,183.07,0.03,Debit Card,In-Store
T10287,2024-01-07,C386,John Carter,26-35,Other,South America,Chile,Santiago,P402,Monitor,Electronics,1,932,817.66,114.34,0.24,Net Banking,In-Store
T10288,2024-03-27,C387,Sonia Patel,50+,Female,North America,USA,Chicago,P205,Headphones,Accessories,1,643,529.52,113.48,0.01,Net Banking,Online
T10289,2024-04-08,C388,Rohan Gupta,18-25,Male,Africa,South Africa,Cape Town,P402,Monitor,Electronics,2,3032,2573.18,458.82,0.01,Net Banking,In-Store
T10290,2024-01-31,C389,Natalie Reed,50+,Other,North America,Mexico,Monterrey,P101,Laptop,Electronics,4,4176,3208.02,967.98,0.12,Debit Card,Online
T10291,2024-01-03,C390,John Carter,50+,Female,Asia,Japan,Osaka,P112,Mobile Phone,Electronics,1,1244,873.24,370.76,0.18,Credit Card,Online
T10292,2024-04-17,C391,Sonia Patel,18-25,Female,Europe,Germany,Munich,P520,Microwave Oven,Appliances,3,4800,4037.73,762.27,0.13,UPI,In-Store
T10293,2024-03-26,C392,Jake Turner,26-35,Other,South America,Chile,Santiago,P402,Monitor,Electronics,1,1470,1158.02,311.98,0.22,Net Banking,In-Store
T10294,2024-02-11,C393,Daniel Wong,36-50,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,3772,2735.65,1036.35,0.12,Debit Card,Online
T10295,2024-02-03,C394,Jake Turner,18-25,Female,South America,Brazil,Rio,P303,Washing Machine,Appliances,2,600,517.45,82.55,0.13,Credit Card,Online
T10296,2024-02-01,C395,Ethan Wilson,36-50,Other,Africa,South Africa,Cape Town,P402,Monitor,Electronics,4,7248,4501.07,2746.93,0.0,UPI,In-Store
T10297,2024-01-29,C396,Natalie Reed,26-35,Female,North America,Mexico,Mexico City,P520,Microwave Oven,Appliances,2,1052,643.07,408.93,0.12,Debit Card,Online
T10298,2024-01-16,C397,Daniel Wong,18-25,Female,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,7284,6520.82,763.18,0.19,Debit Card,In-Store
T10299,2024-01-25,C398,Ethan Wilson,18-25,Other,Africa,South Africa,Cape Town,P101,Laptop,Electronics,3,4296,3251.02,1044.98,0.18,Net Banking,In-Store
T10300,2024-02-18,C399,Maria Gomez,26-35,Male,North America,Mexico,Monterrey,P205,Headphones,Accessories,3,4506,3182.98,1323.02,0.07,Net Banking,In-Store
T10301,2024-03-08,C400,Rohan Gupta,36-50,Female,South America,Brazil,Rio,P520,Microwave Oven,Appliances,2,684,419.04,264.96,0.0,Cash,In-Store
T10302,2024-04-19,C401,Ethan Wilson,18-25,Other,Africa,South Africa,Johannesburg,P520,Microwave Oven,Appliances,3,1902,1203.66,698.34,0.1,Debit Card,Online
T10303,2024-03-08,C402,Natalie Reed,36-50,Other,Africa,South Africa,Johannesburg,P402,Monitor,Electronics,4,944,835.43,108.57,0.2,UPI,In-Store
T10304,2024-02-12,C403,Sarah Miller,36-50,Female,North America,Canada,Vancouver,P205,Headphones,Accessories,4,3036,2716.31,319.69,0.22,Credit Card,Online
T10305,2024-03-28,C404,John Carter,18-25,Female,South America,Chile,Santiago,P402,Monitor,Electronics,3,3405,2669.6,735.4,0.04,UPI,In-Store
T10306,2024-02-21,C405,Jake Turner,36-50,Other,Africa,South Africa,Cape Town,P205,Headphones,Accessories,4,6576,4737.84,1838.16,0.21,Cash,In-Store
T10307,2024-02-23,C406,Daniel Wong,50+,Male,Africa,Kenya,Nairobi,P402,Monitor,Electronics,1,1316,992.01,323.99,0.06,Debit Card,In-Store
T10308,2024-04-07,C407,Lucas Brown,18-25,Female,Africa,Kenya,Nairobi,P101,Laptop,Electronics,1,267,163.14,103.86,0.24,Net Banking,In-Store
T10309,2024-04-29,C408,John Carter,50+,Other,Africa,South Africa,Cape Town,P205,Headphones,Accessories,2,3180,1963.18,1216.82,0.24,UPI,In-Store
T10310,2024-02-18,C409,Daniel Wong,26-35,Male,North America,Mexico,Mexico City,P402,Monitor,Electronics,1,1172,913.2,258.8,0.13,Net Banking,Online
T10311,2024-04-15,C410,Daniel Wong,18-25,Female,Africa,South Africa,Cape Town,P112,Mobile Phone,Electronics,3,2217,1656.89,560.11,0.25,Debit Card,Online
T10312,2024-01-03,C411,Ethan Wilson,26-35,Female,North America,Canada,Toronto,P205,Headphones,Accessories,4,7248,4836.82,2411.18,0.06,UPI,In-Store
T10313,2024-04-20,C412,Rohan Gupta,18-25,Male,South America,Brazil,Rio,P303,Washing Machine,Appliances,1,378,328.28,49.72,0.22,UPI,In-Store
T10314,2024-01-11,C413,Emily Clark,36-50,Other,Africa,South Africa,Johannesburg,P101,Laptop,Electronics,1,1001,680.36,320.64,0.03,Cash,Online
T10315,2024-01-09,C414,Aditi Sharma,36-50,Other,North America,USA,Seattle,P101,Laptop,Electronics,3,2910,2489.96,420.04,0.01,Debit Card,Online
